0.976	0.125
0.98	0.124
0.984	0.128
0.988	0.129
0.992	0.128
0.996	0.146
1	0.058
1.004	0.049
1.008	0.128
1.012	0.132
1.016	0.132
1.02	0.128
1.024	0.128
1.028	0.128
1.032	0.131
1.036	0.135
1.04	0.136
1.044	0.132
1.048	0.128
1.052	0.128
1.056	0.125
1.06	0.124
1.064	0.125
1.068	0.123
1.072	0.132
1.076	0.128
1.08	0.128
1.084	0.122
1.088	0.156
1.092	0.046
1.096	0.146
1.1	0.024
1.104	0.189
1.108	0.031
1.112	0.023
1.116	0.02
1.12	0.016
1.124	0.166
1.128	0.008
1.132	-0.002
1.136	-0.007
1.14	-0.009
1.144	-0.01
1.148	-0.013
1.152	-0.013
1.156	-0.009
1.16	-0.009
1.164	-0.002
1.168	0.04
1.172	0.06
1.176	0.066
1.18	0.058
1.184	0.065
1.188	0.024
1.192	0.013
1.196	0.176
1.2	0.033
1.204	0.148
1.208	0.054
1.212	0.055
1.216	0.095
1.22	0.109
1.224	0.104
1.228	0.106
1.232	0.126
1.236	0.105
1.24	0.101
1.244	0.1
1.248	0.104
1.252	0.105
1.256	0.121
1.26	0.125
1.264	0.126
1.268	0.123
1.272	0.122
1.276	0.104
1.28	0.105
1.284	0.101
1.288	0.11
1.292	0.062
1.296	0.062
1.3	0.057
1.304	0.053
1.308	0.104
1.312	0.124
1.316	0.128
1.32	0.128
1.324	0.132
1.328	0.13
1.332	0.121
1.336	0.12
1.34	0.141
1.344	0.062
1.348	0.05
1.352	0.136
1.356	0.062
1.36	0.061
1.364	0.053
1.368	0.1
1.372	0.125
1.376	0.1
1.38	0.12
1.384	0.124
1.388	0.124
1.392	0.128
1.396	0.128
1.4	0.139
1.404	0.055
1.408	0.116
1.412	0.125
1.416	0.124
1.42	0.125
1.424	0.125
1.428	0.125
1.432	0.124
1.436	0.128
1.44	0.127
1.444	0.132
1.448	0.129
1.452	0.125
1.456	0.124
1.46	0.128
1.464	0.124
1.468	0.125
1.472	0.125
1.476	0.124
1.48	0.124
1.484	0.125
1.488	0.124
1.492	0.124
1.496	0.14
1.5	0.062
1.504	0.058
1.508	0.062
1.512	0.05
1.516	0.141
1.52	0.062
1.524	0.062
1.528	0.05
1.532	0.141
1.536	0.049
1.54	0.128
1.544	0.124
1.548	0.128
1.552	0.127
1.556	0.129
1.56	0.141
1.564	0.062
1.568	0.058
1.572	0.058
1.576	0.058
1.58	0.049
1.584	0.125
1.588	0.126
1.592	0.141
1.596	0.059
1.6	0.055
1.604	0.051
1.608	0.054
1.612	0.058
1.616	0.046
1.62	0.141
1.624	0.062
1.628	0.062
1.632	0.059
1.636	0.059
1.64	0.055
1.644	0.054
1.648	0.058
1.652	0.058
1.656	0.058
1.66	0.058
1.664	0.054
1.668	0.101
1.672	0.102
1.676	0.105
1.68	0.065
1.684	0.062
1.688	0.058
1.692	0.058
1.696	0.058
1.7	0.058
1.704	0.053
1.708	0.065
1.712	0.066
1.716	0.059
1.72	0.058
1.724	0.058
1.728	0.058
1.732	0.058
1.736	0.058
1.74	0.053
1.744	0.089
1.748	0.056
1.752	0.034
1.756	0.179
1.76	0.039
1.764	0.046
1.768	0.028
1.772	0.019
1.776	0.015
1.78	0.013
1.784	0.026
1.788	0.027
1.792	8.01E-04
1.796	-0.006
1.8	-0.008
1.804	-0.009
1.808	-0.009
1.812	-0.009
1.816	-0.009
1.82	-0.008
1.824	-0.003
1.828	-0.009
1.832	0.14
1.836	0.156
1.84	0.05
1.844	0.017
1.848	0.125
1.852	0.04
1.856	0.021
1.86	0.186
1.864	0.044
1.868	0.066
1.872	0.058
1.876	0.058
1.88	0.058
1.884	0.059
1.888	0.058
1.892	0.058
1.896	0.055
1.9	0.054
1.904	0.058
1.908	0.057
1.912	0.061
1.916	0.054
1.92	0.101
1.924	0.101
1.928	0.101
1.932	0.11
1.936	0.062
1.94	0.062
1.944	0.059
1.948	0.058
1.952	0.059
1.956	0.058
1.96	0.058
1.964	0.058
1.968	0.061
1.972	0.061
1.976	0.058
1.98	0.1
1.984	0.104
1.988	0.104
1.992	0.124
1.996	0.126
2	0.121
2.004	0.125
2.008	0.118
2.012	0.066
2.016	0.049
2.02	0.129
2.024	0.124
2.028	0.124
2.032	0.129
2.036	0.128
2.04	0.131
2.044	0.131
2.048	0.131
2.052	0.132
2.056	0.149
2.06	0.066
2.064	0.062
2.068	0.061
2.072	0.061
2.076	0.056
2.08	0.104
2.084	0.124
2.088	0.127
2.092	0.132
2.096	0.131
2.1	0.135
2.104	0.135
2.108	0.135
2.112	0.136
2.116	0.131
2.12	0.13
2.124	0.136
2.128	0.133
2.132	0.128
2.136	0.128
2.14	0.132
2.144	0.131
2.148	0.132
2.152	0.132
2.156	0.131
2.16	0.135
2.164	0.135
2.168	0.135
2.172	0.135
2.176	0.135
2.18	0.138
2.184	0.138
2.188	0.139
2.192	0.135
2.196	0.135
2.2	0.135
2.204	0.132
2.208	0.131
2.212	0.132
2.216	0.128
2.22	0.127
2.224	0.135
2.228	0.135
2.232	0.135
2.236	0.136
2.24	0.132
2.244	0.131
2.248	0.135
2.252	0.132
2.256	0.131
2.26	0.131
2.264	0.132
2.268	0.144
2.272	0.065
2.276	0.065
2.28	0.065
2.284	0.062
2.288	0.062
2.292	0.062
2.296	0.061
2.3	0.062
2.304	0.061
2.308	0.065
2.312	0.049
2.316	0.127
2.32	0.128
2.324	0.128
2.328	0.128
2.332	0.128
2.336	0.127
2.34	0.131
2.344	0.13
2.348	0.136
2.352	0.132
2.356	0.132
2.36	0.131
2.364	0.131
2.368	0.131
2.372	0.132
2.376	0.133
2.38	0.127
2.384	0.127
2.388	0.131
2.392	0.132
2.396	0.146
2.4	0.044
2.404	0.179
2.408	0.064
2.412	0.045
2.416	0.041
2.42	0.035
2.424	0.023
2.428	0.015
2.432	0.014
2.436	0.013
2.44	0.06
2.444	0.007
2.448	-0.003
2.452	-0.008
2.456	-0.013
2.46	-0.014
2.464	-0.014
2.468	-0.014
2.472	-0.009
2.476	-0.009
2.48	0.003
2.484	0.031
2.488	0.162
2.492	0.023
2.496	0.017
2.5	0.02
2.504	0.011
2.508	0.177
2.512	0.022
2.516	0.156
2.52	0.127
2.524	0.131
2.528	0.133
2.532	0.128
2.536	0.129
2.54	0.134
2.544	0.104
2.548	0.103
2.552	0.129
2.556	0.133
2.56	0.108
2.564	0.108
2.568	0.109
2.572	0.105
2.576	0.105
2.58	0.1
2.584	0.105
2.588	0.1
2.592	0.104
2.596	0.104
2.6	0.108
2.604	0.104
2.608	0.104
2.612	0.104
2.616	0.104
2.62	0.104
2.624	0.098
2.628	0.131
2.632	0.136
2.636	0.138
2.64	0.103
2.644	0.131
2.648	0.132
2.652	0.131
2.656	0.132
2.66	0.132
2.664	0.132
2.668	0.135
2.672	0.104
2.676	0.109
2.68	0.105
2.684	0.101
2.688	0.101
2.692	0.101
2.696	0.1
2.7	0.104
2.704	0.104
2.708	0.104
2.712	0.103
2.716	0.133
2.72	0.11
2.724	0.101
2.728	0.1
2.732	0.098
2.736	0.11
2.74	0.102
2.744	0.098
2.748	0.106
2.752	0.062
2.756	0.062
2.76	0.059
2.764	0.055
2.768	0.055
2.772	0.054
2.776	0.057
2.78	0.053
2.784	0.1
2.788	0.105
2.792	0.1
2.796	0.105
2.8	0.101
2.804	0.101
2.808	0.101
2.812	0.101
2.816	0.1
2.82	0.104
2.824	0.106
2.828	0.097
2.832	0.09
2.836	0.135
2.84	0.105
2.844	0.105
2.848	0.101
2.852	0.101
2.856	0.101
2.86	0.1
2.864	0.105
2.868	0.101
2.872	0.101
2.876	0.102
2.88	0.106
2.884	0.062
2.888	0.061
2.892	0.062
2.896	0.058
2.9	0.058
2.904	0.058
2.908	0.062
2.912	0.058
2.916	0.058
2.92	0.057
2.924	0.057
2.928	0.061
2.932	0.062
2.936	0.052
2.94	0.098
2.944	0.055
2.948	0.055
2.952	0.054
2.956	0.059
2.96	0.058
2.964	0.055
2.968	0.055
2.972	0.054
2.976	0.054
2.98	0.054
2.984	0.054
2.988	0.054
2.992	0.054
2.996	0.054
3	0.058
3.004	0.058
3.008	0.058
3.012	0.058
3.016	0.057
3.02	0.057
3.024	0.058
3.028	0.058
3.032	0.058
3.036	0.053
3.04	0.089
3.044	0.058
3.048	0.062
3.052	0.058
3.056	0.042
3.06	0.175
3.064	0.025
3.068	0.194
3.072	0.034
3.076	0.026
3.08	0.02
3.084	0.014
3.088	0.018
3.092	0.029
3.096	0.036
3.1	-0.002
3.104	-0.008
3.108	-0.013
3.112	-0.014
3.116	-0.015
3.12	-0.012
3.124	-0.015
3.128	-0.011
3.132	-0.009
3.136	0.026
3.14	0.053
3.144	0.071
3.148	0.019
3.152	0.022
3.156	0.01
3.16	0.157
3.164	0.021
3.168	0.188
3.172	0.045
3.176	0.062
3.18	0.054
3.184	0.111
3.188	0.053
3.192	0.102
3.196	0.106
3.2	0.062
3.204	0.05
3.208	0.101
3.212	0.102
3.216	0.106
3.22	0.061
3.224	0.061
3.228	0.061
3.232	0.062
3.236	0.058
3.24	0.057
3.244	0.054
3.248	0.106
3.252	0.062
3.256	0.062
3.26	0.058
3.264	0.054
3.268	0.106
3.272	0.055
3.276	0.106
3.28	0.062
3.284	0.062
3.288	0.058
3.292	0.055
3.296	0.106
3.3	0.062
3.304	0.058
3.308	0.058
3.312	0.058
3.316	0.058
3.32	0.058
3.324	0.058
3.328	0.058
3.332	0.058
3.336	0.058
3.34	0.058
3.344	0.058
3.348	0.051
3.352	0.102
3.356	0.059
3.36	0.058
3.364	0.058
3.368	0.058
3.372	0.061
3.376	0.062
3.38	0.059
3.384	0.058
3.388	0.058
3.392	0.058
3.396	0.058
3.4	0.058
3.404	0.058
3.408	0.058
3.412	0.058
3.416	0.058
3.42	0.058
3.424	0.058
3.428	0.058
3.432	0.058
3.436	0.058
3.44	0.058
3.444	0.058
3.448	0.058
3.452	0.051
3.456	0.098
3.46	0.058
3.464	0.058
3.468	0.058
3.472	0.058
3.476	0.058
3.48	0.058
3.484	0.058
3.488	0.058
3.492	0.058
3.496	0.058
3.5	0.055
3.504	0.054
3.508	0.058
3.512	0.058
3.516	0.055
3.52	0.054
3.524	0.057
3.528	0.058
3.532	0.058
3.536	0.058
3.54	0.058
3.544	0.058
3.548	0.058
3.552	0.057
3.556	0.05
3.56	0.106
3.564	0.059
3.568	0.058
3.572	0.058
3.576	0.054
3.58	0.058
3.584	0.058
3.588	0.058
3.592	0.058
3.596	0.058
3.6	0.058
3.604	0.055
3.608	0.055
3.612	0.055
3.616	0.054
3.62	0.057
3.624	0.057
3.628	0.057
3.632	0.058
3.636	0.058
3.64	0.058
3.644	0.058
3.648	0.058
3.652	0.058
3.656	0.058
3.66	0.049
3.664	0.115
3.668	0.061
3.672	0.062
3.676	0.058
3.68	0.058
3.684	0.058
3.688	0.058
3.692	0.058
3.696	0.058
3.7	0.058
3.704	0.058
3.708	0.048
3.712	0.121
3.716	0.06
3.72	0.04
3.724	0.07
3.728	0.038
3.732	0.026
3.736	0.018
3.74	0.009
3.744	0.032
3.748	0.049
3.752	0.017
3.756	-6.35E-04
3.76	-0.007
3.764	-0.009
3.768	-0.013
3.772	-0.014
3.776	-0.014
3.78	-0.013
3.784	-0.009
3.788	-0.006
3.792	-1.88E-04
3.796	0.118
3.8	0.058
3.804	0.039
3.808	0.013
3.812	0.123
3.816	0.031
3.82	0.034
3.824	0.109
3.828	0.05
3.832	0.057
3.836	0.058
3.84	0.058
3.844	0.058
3.848	0.058
3.852	0.058
3.856	0.058
3.86	0.058
3.864	0.058
3.868	0.057
3.872	0.056
3.876	0.066
3.88	0.058
3.884	0.058
3.888	0.058
3.892	0.058
3.896	0.058
3.9	0.058
3.904	0.058
3.908	0.061
3.912	0.061
3.916	0.061
3.92	0.061
3.924	0.061
3.928	0.061
3.932	0.061
3.936	0.061
3.94	0.061
3.944	0.061
3.948	0.061
3.952	0.061
3.956	0.061
3.96	0.061
3.964	0.061
3.968	0.061
3.972	0.062
3.976	0.052
3.98	0.119
3.984	0.065
3.988	0.062
3.992	0.062
3.996	0.062
4	0.062
4.004	0.062
4.008	0.061
4.012	0.065
4.016	0.059
4.02	0.098
4.024	0.097
4.028	0.102
4.032	0.098
4.036	0.098
4.04	0.106
4.044	0.062
4.048	0.061
4.052	0.054
4.056	0.098
4.06	0.097
4.064	0.101
4.068	0.099
4.072	0.094
4.076	0.097
4.08	0.089
4.084	0.148
4.088	0.105
4.092	0.106
4.096	0.102
4.1	0.101
4.104	0.104
4.108	0.109
4.112	0.109
4.116	0.109
4.12	0.105
4.124	0.105
4.128	0.105
4.132	0.105
4.136	0.102
4.14	0.101
4.144	0.101
4.148	0.101
4.152	0.106
4.156	0.098
4.16	0.098
4.164	0.097
4.168	0.101
4.172	0.104
4.176	0.105
4.18	0.101
4.184	0.092
4.188	0.147
4.192	0.111
4.196	0.11
4.2	0.065
4.204	0.065
4.208	0.062
4.212	0.061
4.216	0.062
4.22	0.059
4.224	0.058
4.228	0.058
4.232	0.058
4.236	0.058
4.24	0.058
4.244	0.061
4.248	0.062
4.252	0.058
4.256	0.058
4.26	0.058
4.264	0.058
4.268	0.058
4.272	0.058
4.276	0.058
4.28	0.058
4.284	0.061
4.288	0.053
4.292	0.11
4.296	0.063
4.3	0.058
4.304	0.058
4.308	0.058
4.312	0.058
4.316	0.061
4.32	0.062
4.324	0.059
4.328	0.058
4.332	0.058
4.336	0.061
4.34	0.061
4.344	0.062
4.348	0.062
4.352	0.061
4.356	0.065
4.36	0.062
4.364	0.05
4.368	0.097
4.372	0.115
4.376	0.027
4.38	0.197
4.384	0.035
4.388	0.046
4.392	0.027
4.396	0.019
4.4	0.014
4.404	0.019
4.408	0.05
4.412	0.009
4.416	-0.002
4.42	-0.007
4.424	-0.009
4.428	-0.013
4.432	-0.013
4.436	-0.013
4.44	-0.009
4.444	-0.009
4.448	-0.001
4.452	0.036
4.456	0.064
4.46	0.055
4.464	0.031
4.468	0.021
4.472	0.027
4.476	0.038
4.48	0.055
4.484	0.046
4.488	0.049
4.492	0.111
4.496	0.058
4.5	0.052
4.504	0.097
4.508	0.062
4.512	0.062
4.516	0.058
4.52	0.058
4.524	0.059
4.528	0.058
4.532	0.058
4.536	0.059
4.54	0.058
4.544	0.061
4.548	0.061
4.552	0.062
4.556	0.062
4.56	0.062
4.564	0.062
4.568	0.061
4.572	0.061
4.576	0.062
4.58	0.058
4.584	0.058
4.588	0.058
4.592	0.058
4.596	0.061
4.6	0.061
4.604	0.053
4.608	0.102
4.612	0.106
4.616	0.062
4.62	0.061
4.624	0.061
4.628	0.062
4.632	0.062
4.636	0.061
4.64	0.061
4.644	0.062
4.648	0.062
4.652	0.055
4.656	0.106
4.66	0.062
4.664	0.062
4.668	0.061
4.672	0.061
4.676	0.061
4.68	0.061
4.684	0.061
4.688	0.061
4.692	0.061
4.696	0.061
4.7	0.061
4.704	0.061
4.708	0.062
4.712	0.053
4.716	0.11
4.72	0.055
4.724	0.097
4.728	0.101
4.732	0.101
4.736	0.101
4.74	0.101
4.744	0.101
4.748	0.101
4.752	0.105
4.756	0.101
4.76	0.104
4.764	0.105
4.768	0.104
4.772	0.104
4.776	0.104
4.78	0.104
4.784	0.105
4.788	0.105
4.792	0.105
4.796	0.104
4.8	0.105
4.804	0.101
4.808	0.105
4.812	0.105
4.816	0.101
4.82	0.105
4.824	0.101
4.828	0.105
4.832	0.105
4.836	0.102
4.84	0.102
4.844	0.101
4.848	0.101
4.852	0.101
4.856	0.102
4.86	0.101
4.864	0.102
4.868	0.101
4.872	0.101
4.876	0.102
4.88	0.102
4.884	0.101
4.888	0.101
4.892	0.105
4.896	0.101
4.9	0.101
4.904	0.104
4.908	0.105
4.912	0.101
4.916	0.104
4.92	0.104
4.924	0.106
4.928	0.096
4.932	0.105
4.936	0.105
4.94	0.105
4.944	0.105
4.948	0.102
4.952	0.101
4.956	0.105
4.96	0.101
4.964	0.101
4.968	0.101
4.972	0.101
4.976	0.102
4.98	0.101
4.984	0.101
4.988	0.101
4.992	0.101
4.996	0.101
5	0.101
5.004	0.102
5.008	0.098
5.012	0.097
5.016	0.105
5.02	0.062
5.024	0.049
5.028	0.116
5.032	0.082
5.036	0.027
5.04	0.197
5.044	0.038
5.048	0.034
5.052	0.029
5.056	0.016
5.06	0.014
5.064	0.017
5.068	0.064
5.072	0.008
5.076	-0.002
5.08	-0.007
5.084	-0.009
5.088	-0.013
5.092	-0.013
5.096	-0.013
5.1	-0.009
5.104	-0.009
5.108	-0.001
5.112	0.028
5.116	0.111
5.12	0.097
5.124	0.119
5.128	0.028
5.132	0.027
5.136	0.017
5.14	0.179
5.144	0.031
5.148	0.148
5.152	0.105
5.156	0.106
5.16	0.096
5.164	0.106
5.168	0.101
5.172	0.105
5.176	0.105
5.18	0.105
5.184	0.105
5.188	0.105
5.192	0.105
5.196	0.105
5.2	0.105
5.204	0.105
5.208	0.105
5.212	0.105
5.216	0.105
5.22	0.105
5.224	0.104
5.228	0.105
5.232	0.105
5.236	0.106
5.24	0.1
5.244	0.1
5.248	0.106
5.252	0.101
5.256	0.104
5.26	0.105
5.264	0.105
5.268	0.105
5.272	0.104
5.276	0.105
5.28	0.101
5.284	0.101
5.288	0.101
5.292	0.102
5.296	0.101
5.3	0.101
5.304	0.101
5.308	0.101
5.312	0.101
5.316	0.101
5.32	0.101
5.324	0.101
5.328	0.101
5.332	0.1
5.336	0.104
5.34	0.105
5.344	0.105
5.348	0.101
5.352	0.101
5.356	0.104
5.36	0.104
5.364	0.105
5.368	0.105
5.372	0.104
5.376	0.104
5.38	0.104
5.384	0.105
5.388	0.101
5.392	0.101
5.396	0.105
5.4	0.101
5.404	0.101
5.408	0.101
5.412	0.101
5.416	0.101
5.42	0.098
5.424	0.097
5.428	0.097
5.432	0.097
5.436	0.098
5.44	0.097
5.444	0.097
5.448	0.102
5.452	0.1
5.456	0.059
5.46	0.097
5.464	0.098
5.468	0.097
5.472	0.101
5.476	0.101
5.48	0.101
5.484	0.101
5.488	0.101
5.492	0.104
5.496	0.105
5.5	0.101
5.504	0.101
5.508	0.101
5.512	0.101
5.516	0.101
5.52	0.101
5.524	0.101
5.528	0.101
5.532	0.101
5.536	0.1
5.54	0.101
5.544	0.097
5.548	0.101
5.552	0.101
5.556	0.102
5.56	0.097
5.564	0.098
5.568	0.098
5.572	0.097
5.576	0.101
5.58	0.101
5.584	0.101
5.588	0.102
5.592	0.097
5.596	0.101
5.6	0.098
5.604	0.106
5.608	0.062
5.612	0.062
5.616	0.062
5.62	0.061
5.624	0.061
5.628	0.061
5.632	0.061
5.636	0.061
5.64	0.062
5.644	0.061
5.648	0.061
5.652	0.062
5.656	0.061
5.66	0.057
5.664	0.091
5.668	0.062
5.672	0.062
5.676	0.062
5.68	0.062
5.684	0.053
5.688	0.117
5.692	0.054
5.696	0.057
5.7	0.069
5.704	0.045
5.708	0.035
5.712	0.07
5.716	0.023
5.72	0.018
5.724	0.019
5.728	0.034
5.732	0.056
5.736	0.004
5.74	-0.004
5.744	-0.007
5.748	-0.009
5.752	-0.009
5.756	-0.009
5.76	-0.009
5.764	-0.008
5.768	-0.004
5.772	-0.012
5.776	0.145
5.78	0.115
5.784	0.046
5.788	0.029
5.792	0.012
5.796	0.161
5.8	0.038
5.804	0.049
5.808	0.053
5.812	0.119
5.816	0.054
5.82	0.097
5.824	0.102
5.828	0.097
5.832	0.101
5.836	0.101
5.84	0.101
5.844	0.101
5.848	0.101
5.852	0.105
5.856	0.065
5.86	0.065
5.864	0.062
5.868	0.062
5.872	0.053
5.876	0.115
5.88	0.065
5.884	0.065
5.888	0.065
5.892	0.065
5.896	0.065
5.9	0.062
5.904	0.062
5.908	0.061
5.912	0.061
5.916	0.054
5.92	0.098
5.924	0.098
5.928	0.097
5.932	0.101
5.936	0.101
5.94	0.101
5.944	0.101
5.948	0.101
5.952	0.101
5.956	0.101
5.96	0.101
5.964	0.101
5.968	0.101
5.972	0.101
5.976	0.101
5.98	0.093
5.984	0.155
5.988	0.062
5.992	0.061
5.996	0.062
6	0.061
6.004	0.062
6.008	0.062
6.012	0.062
6.016	0.055
6.02	0.106
6.024	0.055
6.028	0.097
6.032	0.098
6.036	0.106
6.04	0.062
6.044	0.061
6.048	0.061
6.052	0.061
6.056	0.061
6.06	0.062
6.064	0.058
6.068	0.058
6.072	0.058
6.076	0.058
6.08	0.058
6.084	0.051
6.088	0.106
6.092	0.058
6.096	0.062
6.1	0.062
6.104	0.058
6.108	0.062
6.112	0.058
6.116	0.062
6.12	0.058
6.124	0.058
6.128	0.058
6.132	0.061
6.136	0.062
6.14	0.062
6.144	0.062
6.148	0.062
6.152	0.055
6.156	0.106
6.16	0.062
6.164	0.061
6.168	0.061
6.172	0.061
6.176	0.061
6.18	0.061
6.184	0.061
6.188	0.061
6.192	0.052
6.196	0.119
6.2	0.058
6.204	0.106
6.208	0.065
6.212	0.062
6.216	0.062
6.22	0.062
6.224	0.062
6.228	0.061
6.232	0.061
6.236	0.062
6.24	0.062
6.244	0.055
6.248	0.098
6.252	0.098
6.256	0.098
6.26	0.098
6.264	0.098
6.268	0.097
6.272	0.101
6.276	0.101
6.28	0.098
6.284	0.105
6.288	0.065
6.292	0.062
6.296	0.053
6.3	0.11
6.304	0.106
6.308	0.059
6.312	0.097
6.316	0.101
6.32	0.11
6.324	0.062
6.328	0.062
6.332	0.055
6.336	0.093
6.34	0.097
6.344	0.096
6.348	0.109
6.352	0.089
6.356	0.037
6.36	0.178
6.364	0.034
6.368	0.167
6.372	0.029
6.376	0.119
6.38	0.028
6.384	0.019
6.388	0.02
6.392	0.032
6.396	0.046
6.4	0.006
6.404	-0.002
6.408	-0.006
6.412	-0.008
6.416	-0.009
6.42	-0.009
6.424	-0.009
6.428	-0.009
6.432	-0.003
6.436	-0.013
6.44	0.11
6.444	0.113
6.448	0.054
6.452	0.041
6.456	0.026
6.46	0.056
6.464	0.048
6.468	0.021
6.472	0.181
6.476	0.047
6.48	0.092
6.484	0.101
6.488	0.102
6.492	0.105
6.496	0.065
6.5	0.061
6.504	0.057
6.508	0.1
6.512	0.101
6.516	0.102
6.52	0.098
6.524	0.098
6.528	0.098
6.532	0.098
6.536	0.097
6.54	0.101
6.544	0.101
6.548	0.102
6.552	0.097
6.556	0.097
6.56	0.101
6.564	0.105
6.568	0.102
6.572	0.097
6.576	0.101
6.58	0.101
6.584	0.102
6.588	0.098
6.592	0.097
6.596	0.097
6.6	0.101
6.604	0.098
6.608	0.098
6.612	0.098
6.616	0.095
6.62	0.105
6.624	0.114
6.628	0.065
6.632	0.058
6.636	0.098
6.64	0.098
6.644	0.106
6.648	0.061
6.652	0.065
6.656	0.066
6.66	0.062
6.664	0.061
6.668	0.061
6.672	0.066
6.676	0.062
6.68	0.058
6.684	0.061
6.688	0.061
6.692	0.061
6.696	0.061
6.7	0.062
6.704	0.058
6.708	0.058
6.712	0.057
6.716	0.061
6.72	0.061
6.724	0.053
6.728	0.109
6.732	0.066
6.736	0.061
6.74	0.061
6.744	0.062
6.748	0.058
6.752	0.061
6.756	0.061
6.76	0.062
6.764	0.062
6.768	0.058
6.772	0.059
6.776	0.058
6.78	0.058
6.784	0.061
6.788	0.061
6.792	0.062
6.796	0.062
6.8	0.062
6.804	0.058
6.808	0.061
6.812	0.061
6.816	0.061
6.82	0.062
6.824	0.062
6.828	0.053
6.832	0.111
6.836	0.062
6.84	0.062
6.844	0.061
6.848	0.062
6.852	0.062
6.856	0.062
6.86	0.058
6.864	0.061
6.868	0.062
6.872	0.058
6.876	0.061
6.88	0.061
6.884	0.061
6.888	0.061
6.892	0.061
6.896	0.062
6.9	0.058
6.904	0.058
6.908	0.061
6.912	0.061
6.916	0.061
6.92	0.062
6.924	0.058
6.928	0.061
6.932	0.062
6.936	0.052
6.94	0.097
6.944	0.062
6.948	0.062
6.952	0.062
